"","Date","male","female","nk"
"4368",20110702,1,0,0
"4369",20110623,1,0,0
"4370",20110227,1,0,0
"4371",20110504,1,0,0
"4372",20110503,1,0,0
"4373",20110809,1,0,0
"4374",20111120,1,0,0
"4375",20111102,1,0,0
"4376",20110301,0,1,0
"4377",20110418,0,1,0
"4378",20111106,1,0,0
"4379",20110209,1,0,0
"4380",20111009,1,0,0
"4381",20110827,1,0,0
"4382",20110706,1,0,0
"4383",20110717,1,0,0
"4384",20110122,1,0,0
"4385",20110131,1,0,0
"4386",20110204,1,0,0
"4387",20110404,1,0,0
"4388",20111009,1,0,0
"4389",20110319,1,0,0
"4390",20110420,1,0,0
"4391",20110605,1,0,0
"4392",20111126,1,0,0
"4393",20111201,1,0,0
"4394",20110604,1,0,0
"4395",20111129,1,0,0
"4396",20111001,1,0,0
"4397",20110716,1,0,0
"4398",20110923,1,0,0
"4399",20110512,1,0,0
"4400",20110412,1,0,0
"4401",20110122,1,0,0
"4402",20110225,1,0,0
"4403",20111027,1,0,0
"4404",20110405,1,0,0
"4405",20110424,1,0,0
"4406",20110907,1,0,0
"4407",20110308,1,0,0
"4408",20110724,1,0,0
"4409",20111118,1,0,0
"4410",20110109,1,0,0
"4411",20110322,1,0,0
"4412",20110109,1,0,0
"4413",20110711,1,0,0
"4414",20111014,1,0,0
"4415",20110120,1,0,0
"4416",20111224,1,0,0
"4417",20110309,1,0,0
"4418",20110323,1,0,0
"4419",20110615,1,0,0
"4420",20111025,1,0,0
"4421",20110625,1,0,0
"4422",20110325,1,0,0
"4423",20110818,1,0,0
"4424",20110524,1,0,0
"4425",20110606,1,0,0
"4426",20111124,1,0,0
"4427",20110807,1,0,0
"4428",20111017,1,0,0
"4429",20110911,1,0,0
"4430",20110813,1,0,0
"4431",20111221,1,0,0
"4432",20110313,1,0,0
"4433",20110705,1,0,0
"4434",20110409,1,0,0
"4435",20110207,1,0,0
"4436",20111203,1,0,0
"4437",20110702,1,0,0
"4438",20110202,1,0,0
"4439",20110926,1,0,0
"4440",20110119,1,0,0
"4441",20110126,1,0,0
"4442",20110531,1,0,0
"4443",20110504,1,0,0
"4444",20110412,0,1,0
"4445",20111029,0,1,0
"4446",20110625,1,0,0
"4447",20110701,1,0,0
"4448",20110521,0,1,0
"4449",20110406,1,0,0
"4450",20111103,0,1,0
"4451",20110930,1,0,0
"4452",20110819,1,0,0
"4453",20110807,1,0,0
"4454",20110310,1,0,0
"4455",20110307,0,1,0
"4456",20110501,0,1,0
"4457",20110903,1,0,0
"4458",20111026,1,0,0
"4459",20111202,1,0,0
"4460",20110308,1,0,0
"4461",20110407,0,1,0
"4462",20110605,1,0,0
"4463",20110919,1,0,0
"4464",20111021,1,0,0
"4465",20110911,1,0,0
"4466",20110520,1,0,0
"4467",20111023,1,0,0
"4468",20111218,1,0,0
"4469",20110602,1,0,0
"4470",20110911,1,0,0
"4471",20110811,1,0,0
"4472",20111209,1,0,0
"4473",20110424,0,1,0
"4474",20110205,1,0,0
"4475",20110816,1,0,0
"4476",20110525,1,0,0
"4477",20110705,1,0,0
"4478",20111012,0,1,0
"4479",20110804,0,1,0
"4480",20110320,1,0,0
"4481",20110213,1,0,0
"4482",20111017,1,0,0
"4483",20110331,1,0,0
"4484",20110410,1,0,0
"4485",20110220,0,1,0
"4486",20110329,1,0,0
"4487",20110126,1,0,0
"4488",20110211,0,1,0
"4489",20110502,1,0,0
"4490",20110110,1,0,0
"4491",20110119,1,0,0
"4492",20110826,1,0,0
"4493",20111016,0,1,0
"4494",20111130,1,0,0
"4495",20110423,1,0,0
"4496",20110223,1,0,0
"4497",20110405,1,0,0
"4498",20111204,1,0,0
"4499",20110327,1,0,0
"4500",20111106,1,0,0
"4501",20110728,1,0,0
"4502",20110610,1,0,0
"4503",20110613,1,0,0
"4504",20111103,1,0,0
"4505",20111201,1,0,0
"4506",20110110,1,0,0
"4507",20110506,1,0,0
"4508",20110917,1,0,0
"4509",20110825,1,0,0
"4510",20110421,1,0,0
"4511",20111125,1,0,0
"4512",20110129,1,0,0
"4513",20110304,1,0,0
"4514",20111101,1,0,0
"4515",20110720,1,0,0
"4516",20110623,1,0,0
"4517",20110313,1,0,0
"4518",20111015,1,0,0
"4519",20110715,1,0,0
"4520",20110720,1,0,0
"4521",20111116,1,0,0
"4522",20110701,1,0,0
"4523",20110806,1,0,0
"4524",20110122,1,0,0
"4525",20111014,1,0,0
"4526",20110620,1,0,0
"4527",20110310,1,0,0
"4528",20110603,1,0,0
"4529",20111230,1,0,0
"4530",20110121,0,1,0
"4531",20110924,1,0,0
"4532",20110719,0,1,0
"4533",20110808,0,1,0
"4534",20111211,1,0,0
"4535",20110625,1,0,0
"4536",20111226,1,0,0
"4537",20110308,1,0,0
"4538",20110123,0,1,0
"4539",20110315,1,0,0
"4540",20110217,1,0,0
"4541",20110207,1,0,0
"4542",20111113,0,1,0
"4543",20110407,1,0,0
"4544",20110403,1,0,0
"4545",20110223,1,0,0
"4546",20111122,1,0,0
"4547",20110616,1,0,0
"4548",20110820,1,0,0
"4549",20110910,1,0,0
"4550",20110310,0,1,0
"4551",20110909,0,1,0
"4552",20110217,1,0,0
"4553",20110614,1,0,0
"4554",20111012,0,1,0
"4555",20110131,1,0,0
"4556",20111213,0,1,0
"4557",20111203,0,1,0
"4558",20111112,1,0,0
"4559",20110807,1,0,0
"4560",20111208,1,0,0
"4561",20110403,1,0,0
"4562",20110826,1,0,0
"4563",20111228,1,0,0
"4564",20110426,1,0,0
"4565",20111228,1,0,0
"4566",20110406,1,0,0
"4567",20110829,0,1,0
"4568",20110803,0,1,0
"4569",20110916,1,0,0
"4570",20110706,1,0,0
"4571",20110130,1,0,0
"4572",20110126,1,0,0
"4573",20111102,1,0,0
"4574",20110804,1,0,0
"4575",20110803,1,0,0
"4576",20111003,1,0,0
"4577",20110222,1,0,0
"4578",20110509,1,0,0
"4579",20111109,1,0,0
"4580",20110419,1,0,0
"4581",20110524,1,0,0
"4582",20111108,1,0,0
"4583",20110429,0,1,0
"4584",20110415,1,0,0
"4585",20111126,1,0,0
"4586",20111001,0,1,0
"4587",20111028,1,0,0
"4588",20110321,0,1,0
"4589",20110125,0,1,0
"4590",20110406,0,1,0
"4591",20111230,1,0,0
"4592",20110619,0,1,0
"4593",20110224,1,0,0
"4594",20110125,1,0,0
"4595",20110428,1,0,0
"4596",20110113,1,0,0
"4597",20110716,1,0,0
"4598",20110428,1,0,0
"4599",20110924,1,0,0
"4600",20110904,1,0,0
"4601",20110917,0,1,0
"4602",20110610,1,0,0
"4603",20110619,1,0,0
"4604",20110614,1,0,0
"4605",20110327,1,0,0
"4606",20110615,1,0,0
"4607",20110607,1,0,0
"4608",20110223,1,0,0
"4609",20110118,1,0,0
"4610",20110605,1,0,0
"4611",20110806,1,0,0
"4612",20111018,1,0,0
"4613",20111125,1,0,0
"4614",20110622,1,0,0
"4615",20110204,0,1,0
"4616",20110503,1,0,0
"4617",20110115,0,1,0
"4618",20110806,1,0,0
"4619",20111128,1,0,0
"4620",20110105,1,0,0
"4621",20110824,1,0,0
"4622",20111205,1,0,0
"4623",20111013,0,1,0
"4624",20110504,0,1,0
"4625",20110524,1,0,0
"4626",20111118,1,0,0
"4627",20110109,1,0,0
"4628",20111027,1,0,0
"4629",20110728,1,0,0
"4630",20110628,1,0,0
"4631",20110702,1,0,0
"4632",20110725,1,0,0
"4633",20110907,1,0,0
"4634",20110521,1,0,0
"4635",20110331,1,0,0
"4636",20111006,1,0,0
"4637",20110820,1,0,0
"4638",20110909,1,0,0
"4639",20110901,1,0,0
"4640",20111206,1,0,0
"4641",20111008,1,0,0
"4642",20110613,1,0,0
"4643",20110203,1,0,0
"4644",20110625,1,0,0
"4645",20110618,1,0,0
"4646",20110223,1,0,0
"4647",20111006,0,1,0
"4648",20111102,0,1,0
"4649",20110401,1,0,0
"4650",20110224,1,0,0
"4651",20110905,1,0,0
"4652",20110524,1,0,0
"4653",20111007,1,0,0
"4654",20110225,1,0,0
"4655",20110626,0,1,0
"4656",20110221,0,1,0
"4657",20110901,1,0,0
"4658",20110910,1,0,0
"4659",20110917,1,0,0
"4660",20110323,1,0,0
"4661",20110531,1,0,0
"4662",20110614,1,0,0
"4663",20110327,1,0,0
"4664",20111118,0,1,0
"4665",20110501,1,0,0
"4666",20110302,1,0,0
"4667",20110527,1,0,0
"4668",20110505,1,0,0
"4669",20110118,1,0,0
"4670",20110818,1,0,0
"4671",20110827,1,0,0
"4672",20110331,1,0,0
"4673",20110304,1,0,0
"4674",20110626,1,0,0
"4675",20110912,1,0,0
"4676",20110425,1,0,0
"4677",20110414,1,0,0
"4678",20110920,1,0,0
"4679",20111108,1,0,0
"4680",20110421,1,0,0
"4681",20110204,1,0,0
"4682",20111023,1,0,0
"4683",20111228,0,1,0
"4684",20111226,1,0,0
"4685",20111031,1,0,0
"4686",20110222,1,0,0
"4687",20110513,1,0,0
"4688",20110306,1,0,0
"4689",20110620,1,0,0
"4690",20110914,0,1,0
"4691",20110318,1,0,0
"4692",20111017,1,0,0
"4693",20111011,1,0,0
"4694",20111124,1,0,0
"4695",20110616,1,0,0
"4696",20111004,1,0,0
"4697",20110830,1,0,0
"4698",20110421,0,1,0
"4699",20110805,1,0,0
"4700",20111025,1,0,0
"4701",20110902,1,0,0
"4702",20110415,1,0,0
"4703",20110210,1,0,0
"4704",20111121,1,0,0
"4705",20110104,1,0,0
"4706",20110130,1,0,0
"4707",20110811,1,0,0
"4708",20110315,1,0,0
"4709",20110601,1,0,0
"4710",20110624,1,0,0
"4711",20110814,1,0,0
"4712",20110410,1,0,0
"4713",20110330,1,0,0
"4714",20111110,1,0,0
"4715",20110828,1,0,0
"4716",20110405,1,0,0
"4717",20110702,1,0,0
"4718",20110312,0,1,0
"4719",20110723,1,0,0
"4720",20110820,1,0,0
"4721",20111220,1,0,0
"4722",20110612,0,1,0
"4723",20110524,0,1,0
"4724",20111024,0,1,0
"4725",20110916,0,1,0
"4726",20110107,1,0,0
"4727",20110830,1,0,0
"4728",20110528,1,0,0
"4729",20110504,1,0,0
"4730",20110202,1,0,0
"4731",20110810,1,0,0
"4732",20110302,1,0,0
"4733",20110611,0,1,0
"4734",20110123,1,0,0
"4735",20110316,0,1,0
"4736",20110418,1,0,0
"4737",20110516,0,1,0
"4738",20110605,1,0,0
"4739",20110504,1,0,0
"4740",20110206,0,1,0
"4741",20110916,0,1,0
"4742",20110405,0,1,0
"4743",20111224,0,1,0
"4744",20110226,1,0,0
"4745",20110418,1,0,0
"4746",20111227,1,0,0
"4747",20110706,1,0,0
"4748",20110701,1,0,0
"4749",20111004,1,0,0
"4750",20110815,1,0,0
"4751",20110517,0,1,0
"4752",20110706,0,1,0
"4753",20110821,1,0,0
"4754",20111004,0,1,0
"4755",20110606,1,0,0
"4756",20110102,1,0,0
"4757",20110404,0,1,0
"4758",20111216,1,0,0
"4759",20110707,0,1,0
"4760",20111215,1,0,0
"4761",20110203,0,1,0
"4762",20110827,0,1,0
"4763",20111115,0,1,0
"4764",20111013,0,1,0
"4765",20110918,1,0,0
"4766",20110608,1,0,0
"4767",20110928,1,0,0
"4768",20110412,1,0,0
"4769",20110530,1,0,0
"4770",20110321,1,0,0
"4771",20110710,1,0,0
"4772",20110618,1,0,0
"4773",20110501,1,0,0
"4774",20110822,1,0,0
"4775",20110722,1,0,0
"4776",20110116,1,0,0
"4777",20110719,1,0,0
"4778",20110709,1,0,0
"4779",20110919,1,0,0
"4780",20111219,1,0,0
"4781",20110809,1,0,0
"4782",20111126,1,0,0
"4783",20110607,0,1,0
"4784",20111117,1,0,0
"4785",20110927,0,1,0
"4786",20110414,0,1,0
"4787",20110913,0,1,0
"4788",20110609,0,1,0
"4789",20111220,1,0,0
"4790",20111111,1,0,0
"4791",20111225,1,0,0
"4792",20110216,1,0,0
"4793",20111009,1,0,0
"4794",20110827,1,0,0
"4795",20110629,1,0,0
"4796",20110713,1,0,0
"4797",20110603,1,0,0
"4798",20111004,1,0,0
"4799",20110201,0,1,0
"4800",20110407,1,0,0
"4801",20110918,0,1,0
"4802",20110118,1,0,0
"4803",20110215,0,1,0
"4804",20110608,1,0,0
"4805",20111204,0,1,0
"4806",20110907,1,0,0
"4807",20110227,1,0,0
"4808",20110725,0,1,0
"4809",20111226,1,0,0
"4810",20110127,1,0,0
"4811",20110405,1,0,0
"4812",20110520,1,0,0
"4813",20110604,1,0,0
"4814",20110302,1,0,0
"4815",20110715,1,0,0
"4816",20110411,1,0,0
"4817",20110508,1,0,0
"4818",20110315,1,0,0
"4819",20110419,1,0,0
"4820",20110830,1,0,0
"4821",20111110,1,0,0
"4822",20110614,1,0,0
"4823",20111130,1,0,0
"4824",20110411,1,0,0
"4825",20110721,1,0,0
"4826",20110809,1,0,0
"4827",20110205,1,0,0
"4828",20110908,1,0,0
"4829",20110617,1,0,0
"4830",20110815,0,1,0
"4831",20111121,0,1,0
"4832",20110303,0,1,0
"4833",20111210,1,0,0
"4834",20110326,0,1,0
"4835",20110817,0,1,0
"4836",20111112,1,0,0
"4837",20111007,0,1,0
"4838",20110224,1,0,0
"4839",20110510,0,1,0
"4840",20111125,1,0,0
"4841",20111015,1,0,0
"4842",20110624,1,0,0
"4843",20111204,1,0,0
"4844",20110531,0,1,0
"4845",20110510,0,1,0
"4846",20110713,0,1,0
"4847",20110529,1,0,0
"4848",20110213,1,0,0
"4849",20110127,1,0,0
"4850",20110717,1,0,0
"4851",20110702,1,0,0
"4852",20110312,1,0,0
"4853",20111114,1,0,0
"4854",20110118,0,1,0
"4855",20111222,1,0,0
"4856",20110316,1,0,0
"4857",20110511,1,0,0
"4858",20110130,1,0,0
"4859",20110527,0,1,0
"4860",20110304,1,0,0
"4861",20110528,1,0,0
"4862",20110227,1,0,0
"4863",20110301,1,0,0
"4864",20110812,1,0,0
"4865",20111103,0,1,0
"4866",20110616,0,1,0
"4867",20110522,1,0,0
"4868",20111226,1,0,0
"4869",20110806,1,0,0
"4870",20110308,1,0,0
"4871",20111112,1,0,0
"4872",20110801,1,0,0
"4873",20110906,1,0,0
"4874",20110526,1,0,0
"4875",20111110,1,0,0
"4876",20110707,1,0,0
"4877",20111216,1,0,0
"4878",20111224,1,0,0
"4879",20110719,1,0,0
"4880",20110203,1,0,0
"4881",20111227,1,0,0
"4882",20111030,1,0,0
"4883",20110315,1,0,0
"4884",20111224,1,0,0
"4885",20110512,1,0,0
"4886",20110918,1,0,0
"4887",20111109,1,0,0
"4888",20111208,1,0,0
"4889",20110704,1,0,0
"4890",20110215,1,0,0
"4891",20110117,1,0,0
"4892",20110821,1,0,0
"4893",20110825,0,1,0
"4894",20110723,0,1,0
"4895",20111019,0,1,0
"4896",20110508,1,0,0
"4897",20110404,1,0,0
"4898",20110614,1,0,0
"4899",20110307,1,0,0
"4900",20111111,1,0,0
"4901",20110505,1,0,0
"4902",20111209,1,0,0
"4903",20110214,1,0,0
"4904",20110430,0,1,0
"4905",20110315,1,0,0
"4906",20110505,1,0,0
"4907",20111117,0,1,0
"4908",20110106,1,0,0
"4909",20110307,1,0,0
"4910",20110402,1,0,0
"4911",20110505,1,0,0
"4912",20111129,0,1,0
"4913",20111109,0,1,0
"4914",20110809,1,0,0
"4915",20110202,0,1,0
"4916",20110630,1,0,0
"4917",20111103,1,0,0
"4918",20110522,1,0,0
"4919",20110926,1,0,0
"4920",20110714,1,0,0
"4921",20111102,1,0,0
"4922",20110428,0,1,0
"4923",20110109,1,0,0
"4924",20110305,1,0,0
"4925",20111110,1,0,0
"4926",20111123,1,0,0
"4927",20110915,1,0,0
"4928",20110330,1,0,0
"4929",20111017,1,0,0
"4930",20110829,1,0,0
"4931",20110225,1,0,0
"4932",20110410,1,0,0
"4933",20110617,1,0,0
"4934",20110820,1,0,0
"4935",20111015,1,0,0
"4936",20110615,1,0,0
"4937",20110326,1,0,0
"4938",20110428,1,0,0
"4939",20110611,1,0,0
"4940",20111116,1,0,0
"4941",20110203,1,0,0
"4942",20110902,0,1,0
"4943",20111029,0,1,0
"4944",20110502,0,1,0
"4945",20110605,1,0,0
"4946",20110122,1,0,0
"4947",20110408,1,0,0
"4948",20110312,1,0,0
"4949",20110416,0,1,0
"4950",20110826,0,1,0
"4951",20111106,0,1,0
"4952",20110504,0,1,0
"4953",20110916,1,0,0
"4954",20110803,1,0,0
"4955",20110120,1,0,0
"4956",20110310,1,0,0
"4957",20110914,1,0,0
"4958",20111215,1,0,0
"4959",20110307,1,0,0
"4960",20110613,0,1,0
"4961",20110727,1,0,0
"4962",20111007,1,0,0
"4963",20110701,1,0,0
"4964",20111121,0,1,0
"4965",20110606,0,1,0
"4966",20110106,1,0,0
"4967",20110710,1,0,0
"4968",20110201,1,0,0
"4969",20110216,1,0,0
"4970",20111104,1,0,0
"4971",20110527,1,0,0
"4972",20111126,1,0,0
"4973",20110616,1,0,0
"4974",20110824,1,0,0
"4975",20111022,1,0,0
"4976",20111024,1,0,0
"4977",20110310,1,0,0
"4978",20110630,1,0,0
"4979",20110513,1,0,0
"4980",20110829,1,0,0
"4981",20110105,1,0,0
"4982",20110408,1,0,0
"4983",20110628,0,1,0
"4984",20110227,1,0,0
"4985",20111223,1,0,0
"4986",20110715,1,0,0
"4987",20110616,1,0,0
"4988",20110608,1,0,0
"4989",20111203,1,0,0
"4990",20110628,1,0,0
"4991",20110105,0,1,0
"4992",20110725,1,0,0
"4993",20110116,1,0,0
"4994",20110404,1,0,0
"4995",20110225,1,0,0
"4996",20110115,1,0,0
"4997",20110304,1,0,0
"4998",20110318,1,0,0
"4999",20110613,1,0,0
"5000",20110221,0,1,0
"5001",20110908,1,0,0
"5002",20111222,1,0,0
"5003",20110202,1,0,0
"5004",20110429,1,0,0
"5005",20111127,1,0,0
"5006",20110930,1,0,0
"5007",20110107,1,0,0
"5008",20110318,1,0,0
"5009",20110709,0,1,0
"5010",20110710,1,0,0
"5011",20110109,1,0,0
"5012",20110904,1,0,0
"5013",20110926,1,0,0
"5014",20110825,1,0,0
"5015",20110815,1,0,0
"5016",20110713,1,0,0
"5017",20110727,1,0,0
"5018",20110621,1,0,0
"5019",20110402,1,0,0
"5020",20110606,0,1,0
"5021",20110401,1,0,0
"5022",20111106,1,0,0
"5023",20110223,1,0,0
"5024",20110901,1,0,0
"5025",20110924,1,0,0
"5026",20110213,1,0,0
"5027",20111004,1,0,0
"5028",20110826,1,0,0
"5029",20110428,1,0,0
"5030",20110523,1,0,0
"5031",20110813,1,0,0
"5032",20110809,1,0,0
"5033",20110729,1,0,0
"5034",20110508,0,1,0
"5035",20111122,1,0,0
"5036",20110321,1,0,0
"5037",20110911,0,1,0
"5038",20110504,1,0,0
"5039",20110412,1,0,0
"5040",20110313,1,0,0
"5041",20111001,1,0,0
"5042",20110709,1,0,0
"5043",20110821,1,0,0
"5044",20110113,1,0,0
"5045",20111123,1,0,0
"5046",20110428,1,0,0
"5047",20110915,1,0,0
"5048",20111222,0,1,0
"5049",20110508,1,0,0
"5050",20110226,1,0,0
"5051",20110420,1,0,0
"5052",20110506,1,0,0
"5053",20110606,1,0,0
"5054",20111212,1,0,0
"5055",20110205,1,0,0
"5056",20111201,1,0,0
"5057",20110804,1,0,0
"5058",20110214,1,0,0
"5059",20110905,1,0,0
"5060",20110505,1,0,0
"5061",20110723,1,0,0
"5062",20110106,1,0,0
"5063",20110418,1,0,0
"5064",20110130,0,1,0
"5065",20110917,0,1,0
"5066",20110810,0,1,0
"5067",20111201,0,1,0
"5068",20110904,1,0,0
"5069",20110529,1,0,0
"5070",20111025,1,0,0
"5071",20110525,1,0,0
"5072",20111119,1,0,0
"5073",20111123,1,0,0
"5074",20110919,0,1,0
"5075",20110212,0,1,0
"5076",20110110,0,1,0
"5077",20110727,1,0,0
"5078",20110217,1,0,0
"5079",20111019,1,0,0
"5080",20111120,1,0,0
"5081",20110709,1,0,0
"5082",20111021,1,0,0
"5083",20111113,1,0,0
"5084",20110420,1,0,0
"5085",20111125,1,0,0
"5086",20110824,0,1,0
"5087",20111029,0,1,0
"5088",20110915,0,1,0
"5089",20110419,1,0,0
"5090",20110209,0,1,0
"5091",20110529,1,0,0
"5092",20111107,1,0,0
"5093",20110528,1,0,0
"5094",20110716,0,1,0
"5095",20110715,1,0,0
"5096",20111204,0,1,0
"5097",20111204,0,1,0
"5098",20110306,0,1,0
"5099",20110123,0,1,0
"5100",20110518,0,1,0
"5101",20110914,1,0,0
"5102",20110223,1,0,0
"5103",20110320,1,0,0
"5104",20110507,1,0,0
"5105",20110926,0,1,0
"5106",20111109,0,1,0
"5107",20111224,1,0,0
"5108",20111107,1,0,0
"5109",20110107,0,1,0
"5110",20110224,1,0,0
"5111",20110302,1,0,0
"5112",20110128,1,0,0
"5113",20110402,0,1,0
"5114",20110705,0,1,0
"5115",20110724,1,0,0
"5116",20110530,1,0,0
"5117",20110612,1,0,0
"5118",20110717,1,0,0
"5119",20110401,0,1,0
"5120",20110222,0,1,0
"5121",20111117,1,0,0
"5122",20110315,1,0,0
"5123",20110512,1,0,0
"5124",20110405,1,0,0
"5125",20110304,1,0,0
"5126",20110507,1,0,0
"5127",20111106,1,0,0
"5128",20110130,1,0,0
"5129",20111121,0,1,0
"5130",20110212,1,0,0
"5131",20111104,0,1,0
"5132",20111115,0,1,0
"5133",20110714,0,1,0
"5134",20110117,1,0,0
"5135",20110201,1,0,0
"5136",20111103,1,0,0
"5137",20110916,0,1,0
"5138",20110122,0,1,0
"5139",20111216,0,1,0
"5140",20111128,1,0,0
"5141",20110302,0,1,0
"5142",20110811,1,0,0
"5143",20110121,0,1,0
"5144",20110319,0,1,0
"5145",20111017,1,0,0
"5146",20110206,1,0,0
"5147",20110418,1,0,0
"5148",20110506,1,0,0
"5149",20110422,1,0,0
"5150",20110422,0,1,0
"5151",20110826,1,0,0
"5152",20110128,1,0,0
"5153",20110905,1,0,0
"5154",20110201,1,0,0
"5155",20110420,1,0,0
"5156",20110310,0,1,0
"5157",20111223,1,0,0
"5158",20111017,1,0,0
"5159",20110814,1,0,0
"5160",20110215,1,0,0
"5161",20111111,1,0,0
"5162",20110219,1,0,0
"5163",20110820,1,0,0
"5164",20110825,1,0,0
"5165",20111024,1,0,0
"5166",20110810,1,0,0
"5167",20110802,1,0,0
"5168",20110826,1,0,0
"5169",20110424,1,0,0
"5170",20111120,0,1,0
"5171",20110328,0,1,0
"5172",20110921,0,1,0
"5173",20110610,1,0,0
"5174",20110715,1,0,0
"5175",20110618,1,0,0
"5176",20111025,1,0,0
"5177",20110905,1,0,0
"5178",20110805,1,0,0
"5179",20110616,1,0,0
"5180",20110130,1,0,0
"5181",20111225,1,0,0
"5182",20110221,0,1,0
"5183",20110908,1,0,0
"5184",20110913,1,0,0
"5185",20111117,1,0,0
"5186",20110902,1,0,0
"5187",20110820,1,0,0
"5188",20110616,0,1,0
"5189",20111013,0,1,0
"5190",20111001,1,0,0
"5191",20110214,1,0,0
"5192",20110309,1,0,0
"5193",20110830,1,0,0
"5194",20110526,1,0,0
"5195",20111204,1,0,0
"5196",20110623,0,1,0
"5197",20110522,0,1,0
"5198",20110412,0,1,0
"5199",20110625,0,1,0
"5200",20111005,1,0,0
"5201",20110606,1,0,0
"5202",20110114,0,1,0
"5203",20110328,1,0,0
"5204",20111214,0,1,0
"5205",20110822,0,1,0
"5206",20111117,0,1,0
"5207",20111116,1,0,0
"5208",20110420,1,0,0
"5209",20110306,1,0,0
"5210",20110107,1,0,0
"5211",20111011,1,0,0
"5212",20110703,1,0,0
"5213",20110407,1,0,0
"5214",20110209,1,0,0
"5215",20110324,1,0,0
"5216",20110104,1,0,0
"5217",20110311,1,0,0
"5218",20110904,1,0,0
"5219",20110510,1,0,0
"5220",20111127,1,0,0
"5221",20111206,1,0,0
"5222",20111210,1,0,0
"5223",20110815,1,0,0
"5224",20111020,1,0,0
"5225",20111020,1,0,0
"5226",20110403,0,1,0
"5227",20110131,1,0,0
"5228",20110505,1,0,0
"5229",20110221,1,0,0
"5230",20110731,1,0,0
"5231",20110314,1,0,0
"5232",20111228,1,0,0
"5233",20110623,1,0,0
"5234",20111026,1,0,0
"5235",20111004,1,0,0
"5236",20110419,1,0,0
"5237",20110609,0,1,0
"5238",20110513,0,1,0
"5239",20110629,1,0,0
"5240",20111104,1,0,0
"5241",20110503,1,0,0
"5242",20111225,1,0,0
"5243",20111025,1,0,0
"5244",20110119,1,0,0
"5245",20110728,1,0,0
"5246",20110126,1,0,0
"5247",20111009,1,0,0
"5248",20110715,1,0,0
"5249",20110428,1,0,0
"5250",20110105,1,0,0
"5251",20111006,1,0,0
"5252",20110401,1,0,0
"5253",20110220,1,0,0
"5254",20110706,1,0,0
"5255",20110509,1,0,0
"5256",20110503,1,0,0
"5257",20110128,1,0,0
"5258",20111216,1,0,0
"5259",20111109,1,0,0
"5260",20110117,1,0,0
"5261",20110421,1,0,0
"5262",20110629,1,0,0
"5263",20110703,1,0,0
"5264",20111031,1,0,0
"5265",20110501,1,0,0
"5266",20110802,1,0,0
"5267",20110405,1,0,0
"5268",20110709,1,0,0
"5269",20110615,1,0,0
"5270",20111214,1,0,0
"5271",20110913,1,0,0
"5272",20110910,1,0,0
"5273",20110617,1,0,0
"5274",20110213,0,1,0
"5275",20111026,0,1,0
"5276",20111211,1,0,0
"5277",20110805,1,0,0
"5278",20110307,1,0,0
"5279",20110107,1,0,0
"5280",20110612,1,0,0
"5281",20110618,1,0,0
"5282",20110725,1,0,0
"5283",20110818,1,0,0
"5284",20110806,1,0,0
"5285",20110404,1,0,0
"5286",20111016,1,0,0
"5287",20110528,1,0,0
"5288",20110815,0,1,0
"5289",20110203,0,1,0
"5290",20110528,1,0,0
"5291",20110408,1,0,0
"5292",20110626,1,0,0
"5293",20110730,1,0,0
"5294",20111211,1,0,0
"5295",20110905,1,0,0
"5296",20110901,1,0,0
"5297",20110901,1,0,0
"5298",20110925,1,0,0
"5299",20110610,1,0,0
"5300",20110118,1,0,0
"5301",20111015,1,0,0
"5302",20110816,1,0,0
"5303",20111204,1,0,0
"5304",20110601,1,0,0
"5305",20110302,0,1,0
"5306",20110703,0,1,0
"5307",20111120,1,0,0
"5308",20111031,1,0,0
"5309",20110703,1,0,0
"5310",20110318,1,0,0
"5311",20110121,1,0,0
"5312",20110703,1,0,0
"5313",20110215,0,1,0
"5314",20111218,1,0,0
"5315",20110404,1,0,0
"5316",20110918,1,0,0
"5317",20110221,1,0,0
"5318",20110507,1,0,0
"5319",20110702,1,0,0
"5320",20111204,1,0,0
"5321",20110315,1,0,0
"5322",20111116,1,0,0
"5323",20110731,1,0,0
"5324",20111218,1,0,0
"5325",20110118,1,0,0
